"source","title","author","genre","price_usd","rating","ratings_count","year","language"
"Open Library","Persuasion","Jane Austen","romance",NA,4.102041,49,1789,"chi"
"Open Library","The Portrait of a Lady","Henry James","romance",NA,3.909091,22,1881,"urd"
"Open Library","Cranford","Elizabeth Cleghorn Gaskell","romance",NA,4.0833335,12,1853,"es"
"Open Library","Black Beauty","Anna Sewell","romance",NA,4.304348,23,1877,"fr"
"Open Library","Notre Dame de Paris","Victor Hugo","romance",NA,4.1136365,44,1831,"en"
"Open Library","A Midsummer Night's Dream","William Shakespeare","romance",NA,3.9134614,104,1600,"fr"
"Open Library","La casa de los espíritus","Isabel Allende","romance",NA,4.35,20,1982,"fr"
"Open Library","L’étranger","Albert Camus","romance",NA,4.092437,119,1942,"fr"
"Open Library","The House of Seven Gables Readalong","Nathaniel Hawthorne","romance",NA,3.5,6,1851,"de"
"Open Library","A Portrait of the Artist as a Young Man","James Joyce","romance",NA,3.3157895,38,1818,"pl"
"Open Library","Смерть Ивана Ильича","Лев Толстой","romance",NA,4.1363635,44,1887,"fr"
"Open Library","A Farewell to Arms","Ernest Hemingway","romance",NA,3.637931,58,1929,"jpn"
"Open Library","Cien años de soledad","Gabriel García Márquez","romance",NA,4.109756,82,1967,"rus"
"Open Library","The Classic Tale of the Velveteen Rabbit","Margery Williams Bianco","romance",NA,4.125,40,1900,"rus"
"Open Library","Little Women","Louisa May Alcott","romance",NA,4.0336137,119,1848,"por"
"Open Library","The Scarlet Letter","Nathaniel Hawthorne","romance",NA,3.398374,123,1800,"fr"
"Open Library","The Story of Doctor Dolittle","Hugh Lofting","fantasy",NA,3.4285715,7,1920,"pl"
"Open Library","Kinder- und Hausmärchen","Gebrüder Grimm [Brothers Grimm]","fantasy",NA,4.6,10,1812,"chi"
"Open Library","Ozma of Oz","L. Frank Baum","fantasy",NA,4.3333335,15,1907,"en"
"Open Library","The Horse and His Boy","C. S. Lewis","fantasy",NA,3.9487178,78,1954,"jpn"
"Open Library","Prince Caspian","C. S. Lewis","fantasy",NA,3.9375,96,1951,"de"
"Open Library","The Fellowship of the Ring","J.R.R. Tolkien","fantasy",NA,4.3603134,383,1954,"yid"
"Open Library","The Marvelous Land of Oz","L. Frank Baum","fantasy",NA,3.368421,19,1904,"en"
"Open Library","The Return of the King","J.R.R. Tolkien","fantasy",NA,4.4326925,104,1950,"rus"
"Open Library","The Voyage of the Dawn Treader","C. S. Lewis","fantasy",NA,4.1287127,101,1952,"de"
"Open Library","Through the Looking-Glass","Lewis Carroll","fantasy",NA,4.053571,56,1865,"bel"
"Open Library","The Raven","Edgar Allan Poe","fantasy",NA,4.4827585,58,1845,"heb"
"Open Library","The Lord of the Rings","J.R.R. Tolkien","fantasy",NA,4.504854,103,1954,"rus"
"Open Library","Peter Pan","J. M. Barrie","fantasy",NA,3.659091,44,1911,"por"
"Open Library","Alice's Adventures in Wonderland / Through the Looking Glass","Lewis Carroll","fantasy",NA,4.02,100,1889,"rus"
"Open Library","Charlie and the Chocolate Factory","Roald Dahl","fantasy",NA,4.02974,269,1964,"sco"
"Open Library","Five Children and It","Edith Nesbit","fantasy",NA,4,7,1905,"heb"
"Open Library","James and the Giant Peach","Roald Dahl","fantasy",NA,3.9318182,132,1961,"fr"
"Open Library","The water-babies: a fairy tale for a land-baby","Charles Kingsley","fantasy",NA,4.2222223,9,1863,"en"
"Open Library","The Great God Pan","Arthur Machen","fantasy",NA,3.512195,41,1894,"dut"
"Open Library","The BFG","Roald Dahl","fantasy",NA,4.094203,138,1980,"kor"
"Open Library","Harry Potter and the Order of the Phoenix","J. K. Rowling","fantasy",NA,4.224359,312,2003,"rum"
"Open Library","Le petit prince","Antoine de Saint-Exupéry","fantasy",NA,4.357466,221,1943,"yid"
"Open Library","The Happy Prince and other tales","Oscar Wilde","fantasy",NA,4.25,12,1888,"fr"
"Open Library","Harry Potter and the Goblet of Fire","J. K. Rowling","fantasy",NA,4.2626867,335,2000,"rus"
"Open Library","Harry Potter and the Chamber of Secrets","J. K. Rowling","fantasy",NA,4.18847,451,1998,"rum"
"Open Library","Fantastic Mr Fox","Roald Dahl","fantasy",NA,3.9545455,110,1970,"baq"
"Open Library","Le avventure di Pinocchio","Carlo Collodi","fantasy",NA,3.8181818,22,1883,"por"
"Open Library","Bridge to Terabithia","Katherine Paterson","fantasy",NA,4.140351,57,1972,"pl"
"Open Library","Where the Wild Things Are","Maurice Sendak","fantasy",NA,4.1359224,103,1963,"heb"
"Open Library","Charlotte's Web","E. B. White","fantasy",NA,4.0317073,410,1952,"vie"
"Open Library","Gulliver's Travels","Jonathan Swift","fantasy",NA,3.6136363,88,1726,"rum"
"Open Library","The Witches","Roald Dahl","fantasy",NA,4.1666665,90,1983,"pl"
"Open Library","The Ugly Duckling","Hans Christian Andersen","fantasy",NA,4.28,25,1851,"pl"
"Open Library","Matilda","Roald Dahl","fantasy",NA,4.362264,265,1988,"en"
"Open Library","Orlando","Virginia Woolf","fantasy",NA,4.3157897,19,1928,"fr"
"Open Library","The Pillars of the Earth","Ken Follett","thriller",NA,4.220588,68,1989,"por"
"Open Library","Casino Royale","Ian Fleming","thriller",NA,3.65,40,1953,"heb"
"Open Library","Rayuela","Julio Cortázar","thriller",NA,4.1,10,1963,"tur"
"Open Library","The Pearl","John Steinbeck","thriller",NA,3.54717,53,1945,"tib"
"Open Library","Lord of the Flies","William Golding","thriller",NA,3.6692913,381,1954,"por"
"Open Library","Treasure Island","Robert Louis Stevenson","thriller",NA,3.773196,97,1880,"yid"
"Open Library","King Solomon's Mines","H. Rider Haggard","thriller",NA,4.185185,27,1880,"fr"
"Open Library","The Red Badge of Courage","Stephen Crane","thriller",NA,3.7083333,24,1855,"en"
"Open Library","The Shining","Stephen King","thriller",NA,4.179487,273,1977,"jpn"
"Open Library","They Came to Baghdad","Agatha Christie","thriller",NA,4.6666665,3,1951,"fr"
"Open Library","It","Stephen King","thriller",NA,4.0879345,489,1986,"por"
"Open Library","The Firm","John Grisham","thriller",NA,4,21,1991,"ita"
"Open Library","The Gunslinger","Stephen King","thriller",NA,4.03125,64,1976,"por"
"Open Library","Jurassic Park","Michael Crichton","thriller",NA,4.1604276,187,1990,"heb"
"Open Library","Deception Point","Dan Brown","thriller",NA,3.3423424,111,2001,"gre"
"Open Library","Pet Sematary","Stephen King","thriller",NA,4.0526314,171,1983,"es"
"Open Library","Passenger to Frankfurt","Agatha Christie","thriller",NA,2.4,5,1970,"tur"
"Open Library","The Green Mile","Stephen King","thriller",NA,4.3365383,104,1996,"por"
"Open Library","The Dead Zone","Stephen King","thriller",NA,4.1086955,46,1979,"por"
"Open Library","Our Man in Havana","Graham Greene","thriller",NA,3.3076923,13,1958,"dan"
"Open Library","The Sittaford Mystery","Agatha Christie","thriller",NA,3.6666667,9,1931,"por"
"Open Library","The Stand","Stephen King","thriller",NA,4.329412,85,1978,"ita"
"Open Library","Digital Fortress","Dan Brown","thriller",NA,3.6578948,38,1998,"vie"
"Open Library","Live and let die","Ian Fleming","thriller",NA,3.5333333,15,1954,"heb"
"Open Library","Storm Island","Ken Follett","thriller",NA,4,23,1978,"rus"
"Open Library","From Russia, with love","Ian Fleming","thriller",NA,3.6666667,18,1957,"heb"
"Open Library","The Pelican Brief","John Grisham","thriller",NA,3.76,25,1992,"ita"
"Open Library","The Runaway Jury","John Grisham","thriller",NA,3.607143,28,1996,"fr"
"Open Library","The Client","John Grisham","thriller",NA,3.5517242,29,1993,"rus"
"Open Library","Inferno","Dan Brown","thriller",NA,3.7076924,65,1962,"pl"
"Open Library","A Time to Kill","John Grisham","thriller",NA,3.76,25,1989,"dut"
"Open Library","The Lost World","Michael Crichton","thriller",NA,4.4615383,26,1995,"pl"
"Open Library","Le Mystère de la Chambre Jaune","Gaston Leroux","thriller",NA,3,3,1908,"en"
"Open Library","Män som hatar kvinnor","Stieg Larsson","thriller",NA,4.185567,97,2005,"fr"
"Open Library","The Exorcist","William Peter Blatty","thriller",NA,4.15,20,1971,"fr"
"Open Library","Kane & Abel","Jeffrey Archer","thriller",NA,4.1842103,38,1979,"es"
"Open Library","Firestarter","Stephen King","thriller",NA,3.925926,27,1980,"fr"
"Open Library","N or M?","Agatha Christie","thriller",NA,3.7272727,11,1941,"gre"
"Open Library","Bag of Bones","Stephen King","thriller",NA,3.9444444,36,1998,"en"
"Open Library","The Chamber","John Grisham","thriller",NA,3.5,10,1994,"dut"
"Open Library","A strange disappearance","Anna Katharine Green","thriller",NA,3.631579,19,1879,"de"
"Open Library","Hija de la fortuna","Isabel Allende","thriller",NA,4.2,5,1998,"gre"
"Open Library","Tales of Terror and Mystery","Arthur Conan Doyle","thriller",NA,NA,NA,1963,"en"
"Open Library","Airframe","Michael Crichton","thriller",NA,3.7108433,83,1996,"jpn"
"Open Library","The Martian","Andy Weir","thriller",NA,4.3957057,326,2011,"por"
"Open Library","The Eagle has Landed","Henry Patterson","thriller",NA,4.3846154,13,1975,"de"
"Open Library","Flowers in the Attic","V.C. Andrews","thriller",NA,4.042857,70,1979,"de"
"Open Library","The Partner","John Grisham","thriller",NA,3.3333333,9,1997,"por"
"Open Library","Death Comes as the End","Agatha Christie","thriller",NA,4.5,4,1944,"pl"
"Open Library","The Circular Staircase","Mary Roberts Rinehart","thriller",NA,4.470588,17,1908,"chi"
"Open Library","Wizard and Glass","Stephen King","thriller",NA,4.0945945,74,1997,"en"
"Open Library","Not a Penny More, Not a Penny Less","Jeffrey Archer","thriller",NA,3.857143,14,1974,"mar"
"Open Library","Goldfinger","Ian Fleming","thriller",NA,3.4166667,12,1958,"por"
"Open Library","The Talented Mr. Ripley","Patricia Highsmith","thriller",NA,4.117647,17,1955,"rus"
"Open Library","Mémoires d'Hadrien","Marguerite Yourcenar","historical_fiction",NA,3.4285715,7,1951,"gre"
"Open Library","Sonnenfinsternis","Arthur Koestler","historical_fiction",NA,4.2,15,1940,"gre"
"Open Library","Schachnovelle","Stefan Zweig","historical_fiction",NA,3.967742,31,1943,"por"
"Open Library","Записки изъ подполья","Фёдор Михайлович Достоевский","historical_fiction",NA,4.25641,39,1864,"por"
"Open Library","The Prince and the Pauper","Mark Twain","historical_fiction",NA,3.7894738,38,1881,"fr"
"Open Library","Hong lou meng","Tsʻao, Hsüeh-chʻin.","historical_fiction",NA,4.857143,7,1900,"chi"
"Open Library","Death Comes for the Archbishop","Willa Cather","historical_fiction",NA,3.6,5,1732,"de"
"Open Library","Les Misérables","Victor Hugo","historical_fiction",NA,4.254902,51,1862,"yid"
"Open Library","La père Goriot","Honoré de Balzac","historical_fiction",NA,4.1666665,12,1800,"fr"
"Open Library","The Red Pony","John Steinbeck","historical_fiction",NA,3.2222223,9,1933,"ice"
"Open Library","Beloved","Toni Morrison","historical_fiction",NA,3.9166667,72,1987,"de"
"Open Library","Im Westen nichts Neues","Erich Maria Remarque","historical_fiction",NA,4.177778,90,1928,"rus"
"Open Library","Xi you ji","Wu Cheng'en","historical_fiction",NA,3,2,1900,"mon"
"Open Library","Little men","Louisa May Alcott","historical_fiction",NA,3.8421052,19,1885,"en"
"Open Library","The Grapes of Wrath","John Steinbeck","historical_fiction",NA,3.9150944,106,1939,"gre"
"Open Library","Bleak House","Charles Dickens","historical_fiction",NA,3.8235295,17,1850,"fr"
"Open Library","The Pickwick Papers","Charles Dickens","historical_fiction",NA,3.1666667,6,1800,"por"
"Open Library","Gone With the Wind","Margaret Mitchell","historical_fiction",NA,3.7058823,51,1936,"fr"
"Open Library","The history of the great plague in London in the year 1665","Daniel Defoe","historical_fiction",NA,3.3333333,3,1722,"en"
"Open Library","Finnegans Wake","James Joyce","historical_fiction",NA,3.5833333,12,1928,"es"
"Open Library","War and Peace","Лев Толстой","historical_fiction",NA,4.2222223,36,1864,"por"
"Open Library","My Ántonia","Willa Cather","historical_fiction",NA,3.9047618,21,1818,"rus"
"Open Library","The Last of the Mohicans","James Fenimore Cooper","historical_fiction",NA,3.7777777,18,1826,"por"
"Open Library","Babbitt","Sinclair Lewis","historical_fiction",NA,3.7777777,9,1922,"fr"
"Open Library","Uncle Tom's Cabin","Harriet Beecher Stowe","historical_fiction",NA,4.05,20,1850,"mon"
"Open Library","Ἀπολογία Σωκράτους","Πλάτων","historical_fiction",NA,4.030303,33,1675,"ita"
"Open Library","'Salem’s Lot","Stephen King","horror",NA,4,93,1975,"fr"
"Open Library","A Christmas Carol","Charles Dickens","horror",NA,3.9423077,104,1843,"fr"
"Open Library","Coraline","Neil Gaiman","horror",NA,4.0459185,196,2001,"pl"
"Open Library","The Haunted Hotel","Wilkie Collins","horror",NA,3,3,1878,"en"
"Open Library","Mary Shelley's Frankenstein; or, the Modern Prometheus (1818 text)","Mary Shelley","horror",NA,3.8,10,1818,"en"
"Open Library","Breaking Dawn","Stephenie Meyer","horror",NA,3.4311926,109,2000,"en"
"Open Library","The Masque of the Red Death","Edgar Allan Poe","horror",NA,4.105263,19,1922,"en"
"Open Library","New Moon","Stephenie Meyer","horror",NA,3.9466667,75,2006,"pl"
"Open Library","The Amber Spyglass","Philip Pullman","horror",NA,3.8611112,108,1999,"por"
"Open Library","The Mysteries of Udolpho","Ann Radcliffe","horror",NA,4,5,1794,"en"
"Open Library","Cujo","Stephen King","horror",NA,3.8043478,46,1981,"en"
"Open Library","The Illustrated Man","Ray Bradbury","horror",NA,4.1025643,39,1951,"dut"
"Open Library","Interview With the Vampire","Anne Rice","horror",NA,3.9230769,91,1976,"cat"
"Open Library","The Empty House and Other Ghost Stories","Algernon Blackwood","horror",NA,5,1,1906,"en"
"Open Library","The Magician","William Somerset Maugham","horror",NA,3.75,4,1908,"en"
"Open Library","Witch Wood","John Buchan","horror",NA,3.5714285,28,1927,"en"
"Open Library","The Drawing of the Three","Stephen King","horror",NA,4.181818,99,1987,"es"
"Open Library","Poems","Percy Bysshe Shelley","horror",NA,3.5,2,1800,"de"
"Open Library","Skeleton crew","Stephen King","horror",NA,4.25,32,1985,"en"
"Open Library","The Tell-Tale Heart","Edgar Allan Poe","horror",NA,4.203704,54,1958,"en"
"Open Library","A Torre Negra","Stephen King","horror",NA,4.1666665,84,1991,"de"
"Open Library","The Girl Who Loved Tom Gordon","Stephen King","horror",NA,3.612903,31,1999,"cze"
"Open Library","On Writing","Stephen King","horror",NA,4.1375,80,1999,"pl"
"Open Library","The Haunted Bookshop","Christopher Morley","horror",NA,4.125,8,1919,"en"
"Open Library","The Road","Cormac McCarthy","horror",NA,3.874214,159,2006,"fr"
"Open Library","The Haunting of Hill House","Shirley Jackson","horror",NA,3.943662,71,1959,"es"
"Open Library","Needful Things","Stephen King","horror",NA,4.225806,31,1991,"por"
"Open Library","Semilla del Diablo","Ira Levin","horror",NA,4,22,1900,"heb"
"Open Library","The Eyes of the Dragon","Stephen King","horror",NA,4.32,25,1959,"fr"
"Open Library","Nightmare Abbey","Thomas Love Peacock","horror",NA,2.6666667,3,1818,"und"
"Open Library","Four Past Midnight","Stephen King","horror",NA,3.95,20,1990,"fr"
"Open Library","Aura","Carlos Fuentes","horror",NA,3.857143,7,1962,"vie"
"Open Library","Christine","Stephen King","horror",NA,4.0425534,47,1983,"por"
"Open Library","Maus I","Art Spiegelman","horror",NA,4.516129,155,1986,"por"
"Open Library","Night Shift","Stephen King","horror",NA,4.3846154,26,1960,"es"
"Open Library","Thinner","Stephen King","horror",NA,3.59375,32,1984,"dut"
"Open Library","The Collector","John Fowles","horror",NA,3.75,4,1963,"de"
"Open Library","The Day of the Triffids","John Wyndham","horror",NA,4.025,40,1951,"rus"
"Open Library","Cell","Stephen King","horror",NA,3.644628,121,2006,"en"
"Open Library","The Dark Half","Stephen King","horror",NA,3.6666667,30,1989,"ita"
"Open Library","Stuart Little","E. B. White","horror",NA,3.5,28,1945,"fr"
"Open Library","Different Seasons","Stephen King","horror",NA,4.5789475,19,1982,"rus"
"Open Library","Everything's Eventual. 14 Dark Tales","Stephen King","horror",NA,3.8846154,26,2002,"en"
"Open Library","Petals on the Wind","V.C. Andrews","horror",NA,4,13,1980,"de"
"Open Library","Something Wicked This Way Comes","Ray Bradbury","horror",NA,4.09375,32,1962,"fr"
"Open Library","Red Dragon","Thomas Harris","horror",NA,4.285714,35,1981,"gre"
"Open Library","The talisman","Stephen King","horror",NA,4.111111,9,1925,"heb"
"Open Library","The Tommyknockers","Stephen King","horror",NA,4.1666665,18,1985,"en"
"Open Library","The Willows","Algernon Blackwood","horror",NA,4.125,8,2002,"en"
"Open Library","Insomnia","Stephen King","horror",NA,3.878788,99,1994,"rus"
"Open Library","The Monk: A Romance. In Three Volumes. By M. G. Lewis, ..","Matthew Gregory Lewis","horror",NA,3.75,4,1794,"en"
"Open Library","Jaws","Peter Benchley","horror",NA,4.3913045,23,1973,"en"
"Open Library","The life of Olaudah Equiano, or Gustavus Vassa, the African","Olaudah Equiano","biography",NA,4,5,1789,"en"
"Open Library","Autobiography of a Yogi","Yogananda Paramahansa","biography",NA,4.2045455,44,1946,"por"
"Open Library","Les confessions","Jean-Jacques Rousseau","biography",NA,4.4,5,1782,"chi"
"Open Library","The Story of Philosophy","Will Durant","biography",NA,4.2,15,1926,"urd"
"Open Library","Lives","Plutarch","biography",NA,3.375,8,1564,"heb"
"Open Library","Der Antichrist","Friedrich Nietzsche","biography",NA,3.8095238,21,1895,"ita"
"Open Library","American notes","Charles Dickens","biography",NA,NA,NA,1800,"chi"
"Open Library","Incidents in the Life of a Slave Girl","Harriet A. Jacobs","biography",NA,3.8888888,9,1861,"dut"
"Open Library","An autobiography","Mohandas Karamchand Gandhi","biography",NA,4.15,20,1927,"rus"
"Open Library","Twelve years a slave","Solomon Northup","biography",NA,4.4444447,9,1853,"fr"
"Open Library","Confessions","Augustine of Hippo","biography",NA,4.4761906,21,1482,"por"
